"PatternId_decimal",description,"killchain_stage",name,objective,"pattern_updated",scenario,scenarioFriendly,severity,"show_in_ui",tactic,technique
30152,"A file is imitating a standard OS or otherwise benign filename. Malware may imitiate the properties of typically benign files to avoid detection. Review the file.",Unknown,SystemBinaryMasqeradingLin,"Keep Access","1653329813.0","evade_detection","Evade Detection",70,True,"Defense Evasion",Masquerading
30153,"A suspicious login event has been recorded. Adversaries may leverage existing collections of username/password data to attempt to brute force login credentials. Review the session.",Unknown,CredentialStuffingLin,"Gain Access","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Credential Access","Brute Force"
30154,"A process attempted to gather private key information. Adversaries may obtain private key information as a means of gaining initial access or persistence. Review the process tree.",Unknown,PrivateKeyAccessLin,"Gain Access","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Credential Access","Unsecured Credentials"
30155,"A suspicious login event has been recorded. Adversaries may attempt to guess common username/password combinations to brute force login credentials. Review the session.",Unknown,SuspiciousLoginLin,"Gain Access","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Credential Access","Brute Force"
30156,"A process attempted to gather credentials from bash history. Adversaries can access bash history to steal user account names and passwords. Review the accessed files and change your passwords if any credentials were stolen.","Lateral motion",BashHistoryCredentialTheftLin,"Gain Access","1653329813.0","credential_theft","Credential theft",70,True,"Credential Access","Unsecured Credentials"
30158,"A process attempted to log user keystrokes. Adversaries may log user keystrokes to intercept credentials as the user types them. Review the process and change your passwords if any credentials were stolen.","Lateral motion",KeyloggingLin,"Gain Access","1653329813.0","credential_theft","Credential theft",70,True,"Credential Access","Input Capture"
30157,"A process attempted to gather credentials that were stored in files. Adversaries may search the local file system to steal user account names and passwords. Review the accessed files and change your passwords if any credentials were stolen.","Lateral motion",CredentialTheftLin,"Gain Access","1653329813.0","credential_theft","Credential theft",70,True,"Credential Access","Unsecured Credentials"
30159,"A process has connected to a high number of services. Adversaries may attempt to get a listing of services running on remote hosts, including those that may be vulnerable to remote software exploitation. Review the connections and process tree.",Unknown,NetworkScanningLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,Discovery,"Network Service Scanning"
30160,"A process gathered information about an attached peripheral device. Adversaries may use information about peripheral devices to shape follow-on behaviors. Review the process tree.",Unknown,PeripheralDeviceEnumerationLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,Discovery,"Peripheral Device Discovery"
30161,"A process gathered information about the local accounts. This information can help adversaries determine which accounts exist to aid in follow-on behavior. Review the process tree.",Unknown,LocalAccountEnumerationLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,Discovery,"Account Discovery"
30162,"A process associate with network sniffing was executed. Adversaries may sniff network traffic to capture information about an environment, including authentication material passed over the network. Please review the process tree.",Unknown,NetworkSniffingLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,Discovery,"Network Sniffing"
30163,"A process gathered information about other processes running on network systems. Adversaries may enumerate processes on remote systems to aid in lateral movement. Review the process tree.",Unknown,ProcessEnumerationLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,Discovery,"Process Discovery"
30164,"A process gathered information about the operating system or hardware. Adversaries can use this to identify system vulnerabilities. Review the process tree.",Unknown,OSEnumerationLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,Discovery,"System Information Discovery"
30165,"A process gathered identifying information about network connections. Adversaries may enumerate network connections to aid in discovery. Review the process tree",Unknown,NetworkConnectionEnumerationLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,Discovery,"System Network Connections Discovery"
30166,"A process gathered information about one or more system users. Adversaries may enumerate user accounts to aid in discovery and initial access. Review the process tree.",Unknown,UserEnumerationLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,Discovery,"System Owner/User Discovery"
30168,"A process has copied a file from another system. Adversaries may transfer tools or other files between systems in a compromised environment. Review the file and the process tree.",Unknown,LateralToolTransferLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,"Lateral Movement","Lateral Tool Transfer"
30169,"A process appears to be staging data. Adversaries can migrate data to a central location prior to exfiltration. Review the accessed files and process tree.",Unknown,DataStagingLin,"Follow Through","1653329813.0","suspicious_activity","Suspicious activity",70,True,Collection,"Data Staged"
30170,"A process compressed data from the local file system. Adversaries often compress data prior to transferring it across a network to increase portability. Review the process tree.",Unknown,DataCompressionLin,"Follow Through","1653329813.0","suspicious_activity","Suspicious activity",70,True,Collection,"Archive Collected Data"
30171,"A screenshot was taken by a suspicious process. Screen captures can be used by attackers to collect information about the local user and system. Investigate the process tree.",Unknown,SuspiciousScreenshotLin,"Follow Through","1653329813.0","suspicious_activity","Suspicious activity",70,True,Collection,"Screen Capture"
30172,"A process is listening and/or establishing external connections using ports/protocols commonly associated with tunneling. Adversaries may layer network communications in multiple protocols to obfuscate the nature of the communcation. Review the connection and the process tree.",Unknown,NetworkTunnelingLin,"Contact Controlled Systems","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Command and Control","Protocol Tunneling"
30173,"A process associated to a proxy tool was executed. Adversaries may use a connection proxy to direct network traffic between systems. Review the process tree.",Unknown,ProxyToolExecutionLin,"Contact Controlled Systems","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Command and Control",Proxy
30174,"A process associated with suspicious web traffic has been identified. Adversaries may communicate with compromised hosts via common web protocols to evade detection. Review the process tree and associated network activity.",Unknown,C2ThroughWebProtocolLin,"Contact Controlled Systems","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Command and Control","Web Protocols"
30175,"A process encoded or otherwise obfuscated the contents of a file. Adversaries can obfuscate information to avoid detection. Review the process tree.",Unknown,FileObfuscationLin,"Contact Controlled Systems","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Command and Control","Data Encoding"
30167,"An SSH connection has been established. Adversaries may use Valid Accounts to log into remote machines using Secure Shell (SSH). Review the connection.",Unknown,SSHConnectionEstablishedLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,"Lateral Movement","Remote Services"
30176,"A process unexpectedly wrote and ran an executable. Malware often subverts otherwise benign processes to write and run malicious payloads. Investigate the process tree.",Unknown,SuspiciousExecutableLaunchedLin,"Contact Controlled Systems","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Command and Control","Ingress Tool Transfer"
30177,"A process engaged in network activity with a remote destination on a non standard port. Investigate events around the remote connection.",Unknown,SuspiciousNetworkConnectionLin,"Contact Controlled Systems","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Command and Control","Non-Standard Port"
30178,"A process launched that appears related to a remote administration tool (RAT). Review the process tree",Unknown,RATSpawnedLin,"Contact Controlled Systems","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Command and Control","Remote Access Software"
30179,"A suspicious process sent a large amount of data over a network connection. Adversaries may steal data by obfuscating it then exfiltrating it over an unencrypted channel. Review the network connection and the process tree.",Unknown,ExfilViaNonC2Lin,"Follow Through","1665438318.0","suspicious_activity","Suspicious activity",70,True,Exfiltration,"Exfiltration Over Alternative Protocol"
30180,"A suspicious process sent a large amount of data over a network connection. Adversaries may steal data by exfiltrating it over an existing command and control channel. Review the network connection and the process tree.",Unknown,ExfilViaC2Lin,"Follow Through","1665438318.0","suspicious_activity","Suspicious activity",70,True,Exfiltration,"Exfiltration Over C2 Channel"
30182,"A process attempted to wipe a disk. Review the process tree.",Unknown,DiskWipeLin,"Follow Through","1665438318.0","data_loss","Data Loss",70,True,Impact,"Disk Wipe"
30181,"A process associated with potentially destructive malware launched. Review the process tree.",Unknown,DataDestructionLin,"Follow Through","1665438318.0","data_loss","Data Loss",70,True,Impact,"Data Destruction"
30183,"A suspicious process is consuming high resources on the host. Adversaries may perform Endpoint Denial of Service (DoS) attacks to degrade or block the availability of services to users. Review the process tree.",Unknown,DenialOfServiceLin,"Follow Through","1665438318.0","suspicious_activity","Suspicious activity",70,True,Impact,"Endpoint Denial of Service"
30184,"A suspicious process took actions that could inhibit system recovery. Ransomware commonly inhibits system recovery to prevent data restoration after encryption is performed. Review the process tree.",Unknown,InhibitSystemRecoveryLin,"Follow Through","1665438318.0","suspicious_activity","Suspicious activity",70,True,Impact,"Inhibit System Recovery"
30185,"A suspicious process has stopped a service. Adversaries may stop or disable services on a system to render those services unavailable to legitimate users. Review the process tree.",Unknown,ServiceStoppedLin,"Follow Through","1665438319.0","suspicious_activity","Suspicious activity",70,True,Impact,"Service Stop"
30186,"A process attempted to shutdown or reboot the host. Malware might launch malicious activity at host startup. Review the process tree.",Unknown,SuspiciousShutdownLin,"Follow Through","1678374618.0","suspicious_activity","Suspicious activity",70,True,Impact,"System Shutdown/Reboot"
30187,"A suspicious script launched that might be related to malicious activity. If this activity is unexpected, review the script and any related activity.",Unknown,SuspiciousScriptLin,"Falcon Detection Method","1660151119.0","attacker_methodology","Attacker Methodology",70,True,"AI Powered IOA","Command and Scripting Interpreter"
30188,"A system process contains command lines that appear to be suspicious. This might indicate an adversary abusing a system process to carry out malicious commands. If this activity is unexpected, review the command lines seen in the process tree.",Unknown,SuspiciousCommandLineTargetedLin,"Falcon Detection Method","1660151119.0","attacker_methodology","Attacker Methodology",70,True,"AI Powered IOA","Command and Scripting Interpreter"
30189,"A system process contains command lines that appears to be suspicious. This might indicate an adversary abusing a system process to carry out malicious commands. If this activity is unexpected, review the command lines seen in the process tree.",Unknown,SuspiciousCommandLineLin,"Falcon Detection Method","1660151119.0","attacker_methodology","Attacker Methodology",70,True,"AI Powered IOA","Command and Scripting Interpreter"
30191,"A process attempted to modify files used for Falcon sensor dynamic configuration. This is indicative of an attempt to tamper with Falcon sensor. Investigate the file system operation and process tree.",Unknown,LinFalconSensorConfigTamper,"Keep Access","1678374618.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Disable or Modify Tools"
30190,"A process attempted to disable the Falcon sensor. This is indicative of an attempt to tamper with Falcon sensor. Investigate the file system operation and process tree.",Unknown,LinFalconSensorTamper,"Keep Access","1678374618.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Disable or Modify Tools"
30192,"A process attempted to modify a Falcon sensor folder. This is indicative of an attempt to tamper with Falcon sensor. Investigate the file system operation and process tree.",Unknown,LinFalconSensorFoldersTamper,"Keep Access","1678374618.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Disable or Modify Tools"
30194,"An attempt to kill a falcon sensor process has been observed. This is indicative of an attempt to tamper with Falcon sensor. Investigate the file system operation and process tree.",Unknown,LinFalconSensorKillProcess,"Keep Access","1678374619.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Disable or Modify Tools"
30193,"A process attempted to uninstall the Falcon sensor. This is indicative of an attempt to tamper with Falcon sensor. Investigate the file system operation and process tree.",Unknown,LinFalconSensorUninstall,"Keep Access","1678374618.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Disable or Modify Tools"
30195,"A process has written a known EICAR test file. Review the files written by the triggered process.",Unknown,EICARTestFileWrittenLin,"Follow Through","1653329813.0","attacker_methodology","Attacker Methodology",10,True,Execution,"User Execution"
30196,"A suspicious process identified by CrowdStrike was executed.",Unknown,,"N/A","1678263664.0","suspicious_activity","Suspicious activity",70,False,,
30197,"A suspicious process identified by CrowdStrike was executed.",Unknown,,"N/A","1678263664.0","suspicious_activity","Suspicious activity",70,False,,
30198,"A suspicious process identified by CrowdStrike was executed.",Unknown,,"N/A","1678263664.0","suspicious_activity","Suspicious activity",70,False,,
30199,"A suspicious process identified by CrowdStrike was executed.",Unknown,,"N/A","1678263664.0","suspicious_activity","Suspicious activity",70,False,,
30201,"A legitimate account was used to perform a suspicious action. Compromised credentials may be used to bypass access controls placed on various resources on systems within the network. Review the accessed files and process tree.",Unknown,GenericValidAccountsLin,"Keep Access","1653329813.0","suspicious_activity","Suspicious activity",70,True,Persistence,"Valid Accounts"
30202,"A process deleted files associated with its activity. Adversaries may delete files left behind by their intrusion. Review the accessed files and process tree.",Unknown,GenericFileDeletionLin,"Keep Access","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Defense Evasion","File Deletion"
30203,"A process enumerated through running processes. Adversaries may attempt to get information about running processes on a system to shape their attack. Review the process tree.",Unknown,GenericProcessDiscoveryLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,Discovery,"Process Discovery"
30204,"A process attempted to enumerate files and directories. Adversaries may do this to obtain information within a file system and shape their attack. Review the accessed files and process tree.",Unknown,GenericFileandDirectoryDiscoveryLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,Discovery,"File and Directory Discovery"
30205,"A process attempted to enumerate remote systems. Adversaries may use this for lateral movement efforts. Review the accessed files and process tree.",Unknown,GenericRemoteSystemDiscoveryLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,Discovery,"Remote System Discovery"
30206,"A suspicious process interacted with a remote network share using SMB. Adversaries may then perform actions as the logged-on users. Review the process tree.",Unknown,GenericWindowsAdminSharesLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,"Lateral Movement","SMB/Windows Admin Shares"
30207,"A suspicious process used password hashes for authentication. Adversaries can use this for lateral movement efforts. Review the process tree.",Unknown,GenericPassTheHashLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,"Lateral Movement","Pass the Hash"
30208,"A service was used to accept remote connections. Adversaries may use this for lateral movement efforts. Review the process tree.",Unknown,GenericRemoteServicesLin,Explore,"1653329813.0","suspicious_activity","Suspicious activity",70,True,"Lateral Movement","Remote Services"
30209,"Files were copied from an external system. Adversaries may use this to transfer tools or other files. Review the accessed files and process tree.",Unknown,RemoteFileCopyLin,"Contact Controlled Systems","1653329813.0","suspicious_activity","Suspicious activity",70,True,"Command and Control","Ingress Tool Transfer"
30210,"A process accessed data from the local file system. This might indicate an attempt to steal information. Review the accessed files and process tree.",Unknown,GenericDataFromLocalSystemCollectionLin,"Follow Through","1653329813.0","suspicious_activity","Suspicious activity",70,True,Collection,"Data from Local System"
30211,"A script or command line associated with the exploitation of a public facing application was executed on the system. Review the detection to determine if this activity is expected.",Unknown,PublicApplicationExploitation,"Gain Access","1658153116.0","attacker_methodology","Attacker Methodology",70,True,"Initial Access","Exploit Public-Facing Application"
30212,"One or multiple files have been downloaded and executed from a container. Adversaries might download additional payloads in case of container compromise. Please review the event to determine if malicious files were downloaded or if this activity was expected.",Unknown,ContainerDownExecFile,"Contact Controlled Systems","1658251516.0","attacker_methodology","Attacker Methodology",70,True,"Command and Control","Ingress Tool Transfer"
30213,"One or multiple suspicious commands have been executed within a container. Adversaries may use this to run their code within a container after initial access has been obtained. Please review the commands to determine if this activity was expected.",Unknown,ContainerExecBash,"Follow Through","1679941559.0","attacker_methodology","Attacker Methodology",70,True,Execution,"Command and Scripting Interpreter"
30214,"A scheduled task or cron job has been created from within a container. Adversaries may abuse task scheduling functionalities of container orchestration tools or the underlying host to execute malicious code. Please review the changes to determine if this activity was expected.",Unknown,ContainerSchedTaskJob,"Follow Through","1658169031.0","attacker_methodology","Attacker Methodology",70,True,Execution,"Scheduled Task"
30215,"An attempt to breakout of a container has been detected. Adversaries attempt to escape containers in order to access other containerised resources from the host level or the host itself. Please review the events to determine if this activity was expected.",Unknown,ContainerEscape,"Gain Access","1658169031.0","attacker_methodology","Attacker Methodology",70,True,"Privilege Escalation","Exploitation for Privilege Escalation"
30216,"A suspicious container deployment has been detected. Adversaries may deploy a container into an environment to facilitate execution or evade defences. Please review the image used for the container and the events to determine if this activity was expected.",Unknown,ContainerDeploy,"Follow Through","1658326518.0","attacker_methodology","Attacker Methodology",70,True,Execution,"Deploy Container"
30217,"Malicious activity was identified by OverWatch.",Unknown,OverWatchIndicatorLinux,"Falcon Detection Method","1659032727.0","overwatch_detection","Falcon Overwatch detection",50,False,"Falcon Overwatch","Malicious Activity"
30218,"This session contains events associated with exploitation to facilitate lateral movement between hosts in the environment. Adversaries might be pivoting through multiple systems and accounts to gain their objective. Both hosts should be investigated for further signs of compromise.",Unknown,GenLateralMovementLinSession,Explore,"1658341539.0","attacker_methodology","Attacker Methodology",70,True,"Lateral Movement","Exploitation of Remote Services"
30219,"A likely malicious file was launched within this session. Review any binaries involved as they may be related to malware.",Unknown,GenPostExploitLinSession,"Falcon Detection Method","1658341539.0","attacker_methodology","Attacker Methodology",70,True,Malware,"Malicious File"
30220,"A webshell has been detected running on your host in this session. It may provide adversaries a set of functions to execute or a command-line interface on the system. Please check the entire session to determine if malicious commands were executed or if this access was expected.",Unknown,WebshellLinSession,"Keep Access","1658341539.0","attacker_methodology","Attacker Methodology",70,True,Persistence,"Web Shell"
30221,"The activity in this session appears to be related to an adversary establishing persistence. The host may already be compromised and the activity should be investigated further to find the source.",Unknown,GenPersistenceLinSession,"Keep Access","1658341540.0","attacker_methodology","Attacker Methodology",70,True,Persistence,"External Remote Services"
30222,"Multiple reconnaissance commands have been executed in this session. Adversaries might be trying to gather information they can use to plan future operation. Review the activity to determine if it is expected in your environment.",Unknown,GenDiscoveryLinSession,Explore,"1663787416.0","attacker_methodology","Attacker Methodology",70,True,Discovery,"System Information Discovery"
30223,"A defense evasion technique has been detected in this session. Adversaries can make changes to your hosts in order to evade detection or impair investigation. Review the processes executed in this session.",Unknown,GenDefenseEvasionLinSession,"Follow Through","1658341540.0","attacker_methodology","Attacker Methodology",70,True,Execution,"Exploitation for Client Execution"
30224,"One or multiple files have been downloaded and executed from a database. Adversaries might download additional payloads after a database compromise. Please review the event to determine if malicious files were downloaded or if this activity was expected.",Unknown,DBDownExecFile,"Follow Through","1663861217.0","attacker_methodology","Attacker Methodology",70,True,Execution,"Command and Scripting Interpreter"
30226,"An attempt to escalate privileges has been detected. Adversaries attempt to escalate privileges in order to access other resources from the host. Please review the events to determine if this activity was expected.",Unknown,DBPrivEsc,"Gain Access","1663611936.0","attacker_methodology","Attacker Methodology",70,True,"Privilege Escalation","Exploitation for Privilege Escalation"
30225,"One or multiple suspicious commands have been executed within a database. Adversaries may use this to run their code within the database after initial access has been obtained. Please review the commands to determine if this activity was expected.",Unknown,DBPostExploit,"Follow Through","1663861217.0","attacker_methodology","Attacker Methodology",70,True,Execution,"Command and Scripting Interpreter"
30227,"An attempt to exfiltrate data has been detected. Adversaries may exfiltrate data, such as sensitive database information, through the use of automated processing after being gathered during Collection.",Unknown,DBExfil,"Follow Through","1663611937.0","attacker_methodology","Attacker Methodology",70,True,Exfiltration,"Automated Exfiltration"
30228,"A process attempted to connect to a suspicious URL. This could be indicative of a malicious download attempt. If this activity is unexpected, review the process tree, associated URL, and any related activity.",Unknown,SuspiciousURLDownloadLinux,"Falcon Detection Method","1665689716.0","attacker_methodology","Attacker Methodology",70,True,"AI Powered IOA","User Execution"
30229,"Name or location of a file was manipulated or abused in order to evade detection. Adversaries may attempt to manipulate features of their artifacts to make them appear legitimate or benign to users. Please check the process tree to determine if these files are malicious or if this was expected behaviour.",Unknown,GenMasquerading,"Keep Access","1665081050.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion",Masquerading
30231,"A suspicious process was identified by CrowdStrike. Review the process tree.",Unknown,"Testing activity (Linux)","Follow Through","1667414124.0","attacker_methodology","Attacker Methodology",10,True,Execution,"User Execution"
30230,"A defense component has been modified. Adversaries may attempt to manipulate settings, configuration or state of defense mechanisms in order to avoid detection. Please check the process tree to determine if executed commands are malicious or if this was expected behaviour.",Unknown,GenImpairDefense,"Keep Access","1665081050.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Impair Defenses"
30232,"A suspicious process launched that might be related to a malicious file. If this activity is unexpected, review the file.",Unknown,SuspiciousFile,"Falcon Detection Method","1673646048.0","attacker_methodology","Attacker Methodology",70,True,"AI Powered IOA","User Execution"
30233,"A suspicious process launched that might be related to a malicious file. If this activity is unexpected, review the file.",Unknown,SuspiciousFile,"Falcon Detection Method","1673646346.0","attacker_methodology","Attacker Methodology",70,True,"AI Powered IOA","User Execution"
30234,"This process executed behaviors which were identified as suspicious. If this activity is unexpected review the indicator of compromise and any related events.",Unknown,SuspiciousActivityBMLLinux,"Falcon Detection Method","1674155117.0","suspicious_activity","Suspicious activity",30,True,"Machine Learning","Cloud-based ML"
30235,"Adversaries may obtain and abuse credentials of a weakly secured account as a means of gaining Initial Access, Persistence or Privilege Escalation.",Unknown,WeakAuthentication,"Gain Access","1674582016.0","attacker_methodology","Attacker Methodology",70,True,"Initial Access","Default Accounts"
30236,"Adversaries may obtain and abuse credentials using a misconfigured environment variable as a means of gaining Initial Access, Persistence or Privilege Escalation.",Unknown,,"Keep Access","1674582320.0","attacker_methodology","Attacker Methodology",70,True,Persistence,"Modify Authentication Process"
30237,"A process performed a ptrace system call to access the memory of another process. Malware may modify the memory of another process to evade detection or escalate privileges. Review the detection to determine if this activity is expected.",Unknown,"Process Trace","Keep Access","1678478114.0","evade_detection","Evade Detection",70,True,"Defense Evasion","Ptrace System Calls"
30238,"This container executed behaviors which were identified as suspicious. If this activity is unexpected review the indicator of compromise and any related events.",Unknown,,"N/A","1678905319.0","suspicious_activity","Suspicious activity",30,False,,
30239,"A process on your node initiated a suspicious connection to a Kubelet API. Adversaries may leverage their access to a Kubelet API to retrieve additional information about the environment or to move laterally. Review the process tree to determine if malicious commands were executed.",Unknown,AccessKubeletAPI,"Keep Access","1680009013.0","attacker_methodology","Attacker Methodology",70,True,Persistence,"External Remote Services"
30240,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Investigate the process tree.",Unknown,LinDrivebyCompromise,"Gain Access","1680006618.0","attacker_methodology","Attacker Methodology",70,True,"Initial Access","Drive-by Compromise"
30241,"Adversaries may send spearphishing emails with a malicious attachment in an attempt to gain access to victim systems. Spearphishing with an attachment is a specific variant of spearphishing. Investigate the process tree.",Unknown,LinSpearPhishAttachment,"Gain Access","1680006618.0","attacker_methodology","Attacker Methodology",70,True,"Initial Access",Phishing
30242,"Adversaries may send spearphishing emails with a malicious link in an attempt to gain access to victim systems. Spearphishing with a link is a specific variant of spearphishing. Investigate the process tree.",Unknown,LinSpearPhishAttachment,"Gain Access","1680006618.0","attacker_methodology","Attacker Methodology",70,True,"Initial Access",Phishing
30243,"Adversaries may abuse inter-process communication (IPC) mechanisms for local code or command execution. Investigate the process tree.",Unknown,LinInterProcessCommunication,"Follow Through","1680006618.0","attacker_methodology","Attacker Methodology",70,True,Execution,"Inter-Process Communication"
30245,"Adversaries may abuse system services or daemons to execute commands or programs. Adversaries can execute malicious content by interacting with or creating services either locally or remotely. Investigate the process tree.",Unknown,LinSystemServices,"Follow Through","1680006618.0","attacker_methodology","Attacker Methodology",70,True,Execution,"System Services"
30244,"Adversaries may interact with the native OS application programming interface (API) to execute behaviors. Investigate the process tree.",Unknown,LinNativeAPI,"Follow Through","1680006618.0","attacker_methodology","Attacker Methodology",70,True,Execution,"Native API"
30246,"An adversary may rely upon specific actions by a user in order to gain execution. Users may be subjected to social engineering to get them to execute malicious code by, for example, opening a malicious document file or link. Investigate the process tree.",Unknown,LinUserExecution,"Follow Through","1680006618.0","attacker_methodology","Attacker Methodology",70,True,Execution,"User Execution"
30247,"Adversaries may configure system settings to automatically execute a program during system boot or logon to maintain persistence or gain higher-level privileges on compromised systems. Investigate the process tree.",Unknown,LinBootLogonAutostartExec,"Keep Access","1680006618.0","attacker_methodology","Attacker Methodology",70,True,Persistence,"Boot or Logon Autostart Execution"
30248,"Adversaries may use scripts automatically executed at boot or logon initialization to establish persistence. Investigate the process tree.",Unknown,LinBootLogonInitializationScripts,"Keep Access","1680006618.0","attacker_methodology","Attacker Methodology",70,True,Persistence,"Boot or Logon Initialization Scripts"
30250,"Adversaries may create or modify system-level processes to repeatedly execute malicious payloads as part of persistence. Investigate the process tree.",Unknown,LinCreateModifySystemProcess,"Keep Access","1680006619.0","attacker_methodology","Attacker Methodology",70,True,Persistence,"Create or Modify System Process"
30249,"Adversaries may modify client software binaries to establish persistent access to systems. Investigate the process tree.",Unknown,LinCompromiseClientSoftwareBinary,"Keep Access","1680006619.0","attacker_methodology","Attacker Methodology",70,True,Persistence,"Compromise Client Software Binary"
30253,"Adversaries may abuse legitimate extensible development features of servers to establish persistent access to systems. Investigate the process tree.",Unknown,LinServerSoftwareComponent,"Keep Access","1680006619.0","attacker_methodology","Attacker Methodology",70,True,Persistence,"Server Software Component"
30254,"Adversaries may use traffic signaling to hide open ports or other malicious functionality used for persistence or command and control. Investigate the process tree.",Unknown,LinTrafficSignaling,"Contact Controlled Systems","1680006619.0","attacker_methodology","Attacker Methodology",70,True,"Command and Control","Traffic Signaling"
30255,"Adversaries may circumvent mechanisms designed to control elevate privileges to gain higher-level permissions. Investigate the process tree.",Unknown,LinAbuseElevationControlMechanism,"Gain Access","1680006619.0","attacker_methodology","Attacker Methodology",70,True,"Privilege Escalation","Abuse Elevation Control Mechanism"
30256,"Adversaries may inject code into processes in order to evade process-based defenses as well as possibly elevate privileges. Investigate the process tree.",Unknown,LinProcessInjection,"Keep Access","1680006619.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Process Injection"
30258,"Adversaries may set files and directories to be hidden to evade detection mechanisms. Investigate the process tree.",Unknown,LinHiddenFilesandDirectories,"Keep Access","1680006619.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Hide Artifacts"
30257,"Adversaries may environmentally key payloads or other features of malware to evade defenses and constraint execution to a specific target environment. Investigate the process tree.",Unknown,LinEnvironmentalKeying,"Keep Access","1680006619.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Environmental Keying"
30251,"Adversaries may establish persistence and/or elevate privileges using system mechanisms that trigger execution based on specific events. Investigate the process tree.",Unknown,LinEventTriggeredExecution,"Keep Access","1680006619.0","attacker_methodology","Attacker Methodology",70,True,Persistence,"Event Triggered Execution"
30260,"Adversaries may use email rules to hide inbound emails in a compromised user's mailbox. Investigate the process tree.",Unknown,LinEmailHidingRules,"Keep Access","1680006620.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Hide Artifacts"
30252,"Adversaries may execute their own malicious payloads by hijacking the way operating systems run programs. Investigate the process tree.",Unknown,LinHijackExecutionFlow,"Keep Access","1680006619.0","attacker_methodology","Attacker Methodology",70,True,Persistence,"Hijack Execution Flow"
30261,"Adversaries may modify and/or disable security tools to avoid possible detection of their malware/tools and activities. Investigate the process tree.",Unknown,LinDisableModifyTools,"Keep Access","1680006620.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Impair Defenses"
30259,"Adversaries may use a hidden file system to conceal malicious activity from users and security tools. Investigate the process tree.",Unknown,LinHiddenFileSystem,"Keep Access","1680006619.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Hide Artifacts"
30262,"An adversary may attempt to block indicators or events typically captured by sensors from being gathered and analyzed. Investigate the process tree.",Unknown,LinIndicatorBlocking,"Keep Access","1680006620.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Impair Defenses"
30264,"In addition to clearing system logs, an adversary may clear the command history of a compromised account to conceal the actions undertaken during an intrusion. Various command interpreters keep track of the commands users type in their terminal so that users can retrace what they've done. Investigate the process tree.",Unknown,LinClearCommandHistory,"Keep Access","1680006620.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Clear Command History"
30265,"Adversaries may use rootkits to hide the presence of programs, files, network connections, services, drivers, and other system components. Investigate the process tree.",Unknown,LinRootkit,"Keep Access","1680006620.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion",Rootkit
30263,"Adversaries may clear system logs to hide evidence of an intrusion. macOS and Linux both keep track of system or user-initiated actions via system logs. Investigate the process tree.",Unknown,LinClearSystemLogs,"Keep Access","1680006620.0","attacker_methodology","Attacker Methodology",70,True,"Defense Evasion","Clear Linux or Mac System Logs"
